# Generated by get-clean-log.py ($Revision: 0.1$) on Tue February 20, 2007, at 09:48:14 PM 
# Authors: Alexandru Iosup and Mathieu Jan ({A.Iosup|M.Jan} at tudelft.nl)

# Format: JobID<TAB>StartTime<TAB>StopTime

101909	1101816000	-1
101910	1101816000	-1
101911	1101816000	-1
101912	1101816000	-1
101913	1101816000	-1
101914	1101816000	-1
101915	1101816000	-1
101916	1101816000	-1
101917	1101816000	-1
101918	1101816000	-1
101919	1101816000	-1
101920	1101816000	-1
101921	1101816000	-1
101922	1101816000	-1
101923	1101816000	-1
101924	1101816000	-1
101925	1101816000	-1
101926	1101816000	-1
101927	1101816000	-1
101928	1101816000	-1
101929	1101816000	-1
101930	1101816000	-1
101931	1101816000	-1
101932	1101816000	-1
101933	1101816000	-1
101934	1101816000	-1
101935	1101816000	-1
101936	1101816000	-1
101937	1101816000	-1
101938	1101816000	-1
101939	1101816000	-1
101940	1101816000	-1
101941	1101816000	-1
101942	1101816000	-1
101943	1101816000	-1
101944	1101891657	1101896430
101945	1101891658	1101897096
101946	1101891658	1101897096
101947	1101891658	1101897096
101948	1101891657	1101897096
101949	1101891658	1101897098
101950	1101891658	1101897097
101951	1101891658	1101897097
101952	1101891658	1101897097
101953	1101891600	-1
101954	1101891658	1101897098
101955	1101891657	1101897098
101956	1101891658	1101897098
101957	1101891658	1101897098
101958	1101891658	1101897098
101959	1101891658	1101897098
101960	1101891658	1101897106
101961	1101891600	-1
101962	1101891658	1101897103
101963	1101891658	1101897103
101964	1101891658	1101897106
101965	1101891664	1101892367
101966	1101891658	1101897103
101967	1101891650	-1
101968	1101891658	1101897106
101969	1101891658	1101897103
101970	1101891600	-1
101971	1101891658	1101897106
101972	1101891658	1101897103
101973	1101891664	1101892492
101974	1101891664	1101892509
101975	1101891658	1101897106
101976	1101891658	1101897103
101977	1101891600	-1
101978	1101891658	1101897104
101979	1101891658	1101897104
101980	1101891658	1101897107
101981	1101891658	1101900850
101998	1101746025	-1
101999	1101746044	-1
102000	1101746056	-1
102001	1101746067	-1
102002	1101746081	-1
102003	1101746096	-1
102004	1101746103	-1
102005	1101746110	-1
102006	1101746135	-1
102007	1101746152	-1
102008	1101746192	-1
102009	1101746205	-1
102010	1101746228	-1
102011	1101746258	-1
102012	1101746270	-1
102030	1101803329	1101817242
102031	1101803242	-1
102032	1101803251	-1
102033	1101803260	-1
102034	1101803267	-1
102035	1101803278	-1
102036	1101803291	-1
102037	1101803299	-1
102038	1101803400	1101817248
102087	1101826500	-1
102088	1101826500	-1
102089	1101826500	-1
102090	1101826500	-1
102091	1101826500	-1
102092	1101826500	-1
102093	1101826500	-1
102094	1101826500	-1
102095	1101826663	1101843797
102096	1101826500	-1
102097	1101823200	-1
102107	1101828316	1101828326
102108	1101828318	-1
102109	1101828345	1101828355
102110	1101828682	1101828693
102111	1101828969	1101828978
102112	1101829461	1101829471
102115	1101829767	1101829777
102116	1101829749	-1
102117	1101829762	-1
102118	1101829772	-1
102119	1101829785	-1
102120	1101829793	-1
102121	1101829802	-1
102122	1101829811	-1
102123	1101829820	-1
102124	1101829828	-1
102125	1101830005	-1
102126	1101830013	-1
102127	1101830047	-1
102128	1101830057	-1
102129	1101830167	1101833530
102130	1101843600	-1
102131	1101844200	-1
102132	1101844200	-1
102133	1101844200	-1
102134	1101844200	-1
102135	1101844800	-1
102136	1101844800	-1
102137	1101846600	-1
102142	1101833340	1101833342
102143	1101833399	1101833401
102144	1101833100	-1
102145	1101833100	-1
102146	1101833160	-1
102147	1101833220	-1
102148	1101833220	-1
102149	1101833220	-1
102150	1101833220	-1
102151	1101833758	1101833759
102152	1101833821	1101833823
102153	1101833938	1101833940
102155	1101843900	-1
102156	1101844200	-1
102157	1101844400	1101891265
102192	1101891900	-1
102193	1101891900	-1
102194	1101927600	-1
102195	1101927600	-1
102196	1101929700	-1
102197	1101929760	-1
102198	1101929760	-1
102199	1101929760	-1
102200	1101929760	-1
102201	1101929760	-1
102202	1101929760	-1
102343	1102316616	1102489449
102357	1102000089	1102259288
102361	1102147200	-1
102363	1102147200	-1
102364	1102147200	-1
102368	1102136880	-1
102370	1102137135	1102259569
102374	1102000618	1102173418
102439	1102063409	-1
102440	1102063432	1102135433
106055	1102489500	-1
106056	1102489707	1102662550
106057	1102492800	-1
106059	1102492800	-1
106060	1102492800	-1
106061	1102579200	-1
106062	1102593647	1102598326
106063	1102663850	1102699083
106083	1102713764	1102931191
106101	1102593600	-1
106104	1102597005	1102636607
106141	1102824000	-1
106142	1102910400	-1
106143	1102892400	-1
106144	1102931160	1102931199
